DATE,Hour,CZ1-PGE,CZ2-PGE,CZ3A-PGE,CZ3B-PGE,CZ4-PGE,CZ5-PGE,CZ6-SCE,CZ7-SDGE,CZ8-SCE,CZ9-SCE,CZ10-SDGE,CZ10-SCE,CZ11-PGE,CZ12-PGE,CZ13-PGE,CZ13-SCE,CZ14-SCE,CZ14-SDGE,CZ15-SCE,CZ15-SDGE,CZ16-SCE,CZ16-PGE
2024-01-02,15,1.11700384802933e-06,3.22514683831099e-06,5.97472116252041e-08,0,0,0,9.38070039105029e-05,0,6.8409876787251e-05,3.58611042011542e-05,0,4.37116615719208e-05,0,2.85780521259805e-06,3.40820474266549e-08,0,4.65765814509955e-05,0,0,0,3.59426072013478e-06,0
2024-01-02,16,1.54585353968345e-05,2.67367090571269e-06,6.23580141500029e-08,0,0,0,9.22294234204986e-05,0,3.62682440781557e-05,3.65000415922446e-05,0,2.12056573300851e-05,1.08615435345084e-06,3.7288280620647e-06,0,0,4.62007080376745e-05,0,0,0,3.66230751998267e-06,0
2024-01-02,17,0.000237363317706232,3.95367899091564e-06,1.35560900326093e-05,0,0,0,0.000184337799784531,0,3.89645991992321e-05,3.83520632368184e-05,0,2.29061109839127e-05,0,9.97514473194187e-06,8.1537674043626e-07,0,4.57379488114548e-05,0,0,0,0.000237741501986183,0
2024-01-02,18,0.000720068552033192,3.0495904168703e-06,5.60318388014519e-05,0,0,0,0.000625516617420621,0,6.14325863102054e-05,4.13713220266991e-05,0,6.63176924992757e-06,6.68587456786918e-07,1.11013775263806e-05,1.14052697435256e-06,0,0,0,0,0,0.000783875972778322,0
2024-01-02,19,0.000684164856917964,0,3.56474960116764e-05,1.40256751326283e-07,0,0,0.000533336307355,0,0.000119782706509981,4.13670899859443e-05,0,6.67177992413528e-06,0,9.60300815949446e-06,1.17054084209868e-06,0,0,0,0,0,0.000754981041322958,0
2024-01-02,20,0.000429847016518429,0,1.82756176735918e-05,5.04992839517124e-07,0,0,0.000364120459927799,0,0.000138416976736801,4.76725284218796e-05,0,6.62176658137565e-06,3.12670729267075e-07,5.40906439910475e-06,1.09676675517872e-06,0,0,0,0,0,0.000795707290633331,0
2024-01-02,21,0.000200462297726692,0,2.68109336200495e-06,0,0,0,0.000146352836589988,0,9.38136319144662e-05,3.86627151807912e-05,0,2.11056306445659e-05,0,4.21639079196253e-06,7.753582501081e-07,0,0,0,0,0,0.000790475993227184,0
2024-01-02,22,1.32644206953483e-05,0,4.25761642505656e-07,0,0,0,0,0,5.2425804962406e-05,3.61180495326919e-05,0,0,2.82013792438657e-07,1.94874044643291e-06,1.14174753830757e-06,0,0,0,0,0,0.000704883381945504,0
2024-01-02,23,8.35758236293373e-07,0,0,0,0,0,0,0,4.24114023684825e-05,0,0,0,0,1.08165883156506e-06,1.40117740648245e-06,0,0,0,0,0,0.000469711605059211,0
2024-01-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79106105308071e-06,3.96353132832679e-06,0,0,0,0,0,3.65019766549096e-06,0
2024-01-03,1,0,0,0,0,0,0,0,0,0,3.14424506017066e-05,0,0,0,0,2.49702373638362e-06,0,0,0,0,0,4.12758350397786e-06,0
2024-01-03,2,0,0,0,0,0,0,0,0,0,3.20730246741626e-05,0,0,0,1.13296490328386e-06,4.38139439971085e-06,0,0,0,0,0,4.18948053435593e-06,0
2024-01-03,3,0,0,0,0,0,0,0,0,0,3.16132436750228e-05,0,0,0,0,2.63555774527713e-06,0,0,0,0,0,4.13122744205657e-06,0
2024-01-03,4,0,0,0,0,0,0,0,0,0,3.20856200335517e-05,0,0,0,9.0570971518942e-07,3.9269844420346e-06,0,0,0,0,0,4.17260860188191e-06,0
2024-01-03,5,0,0,0,0,0,0,0,0,0,3.14305605824433e-05,0,0,0,0,2.55415013132707e-06,0,0,0,0,0,4.21494816733891e-06,0
2024-01-03,6,0,0,0,1.02981466374465e-05,0,0,0,0,3.62079393212427e-05,0,0,0,0,9.37447657156549e-07,3.6174314147237e-06,0,0,0,0,0,4.28789681265707e-06,0
2024-01-03,7,0,2.30968979113784e-06,0,1.57944526318338e-05,0,0,0,0,3.7393464617295e-05,0,0,2.12056573300851e-05,0,0,2.43630568193322e-06,0,4.6478124163589e-05,0,0,0,4.30863231783372e-06,0
2024-01-03,8,3.50061027373477e-05,4.12944538415552e-06,0,1.4556719190057e-05,0,0,0,0,0.000139858872505254,0,0,4.22112612891318e-05,0,3.11549593467799e-07,3.99797724387675e-06,0,4.70761499366408e-05,0,0,0,4.2957038251983e-06,0
2024-01-03,9,2.68280388499901e-05,0,0,1.36501368067334e-05,0,0,0,0,0.000161614741713046,2.98178507662625e-05,0,2.16057640721622e-05,0,3.2159974169472e-06,2.13498645900734e-06,0,4.72341604161261e-05,0,0,0,3.48347501915002e-06,0
2024-01-03,10,1.94478348540821e-05,0,0,0,0,0,0,0,0.000169008847431717,0,0,2.18058174432008e-05,0,4.0668739555459e-05,4.36779811762186e-06,0,4.85267739219151e-05,0,0,0,3.47150493214626e-06,0
2024-01-03,11,0,0,0,0,0,0,0,0,0.00013109611972453,0,0,2.17057907576815e-05,0,2.85483428194871e-05,2.66694224631699e-06,0,8.56273152919624e-05,0,0,0,3.45772785119114e-06,0
2024-01-03,12,0,0,0,8.06182993432141e-06,0,0,0,0,6.80274784035646e-05,0,0,2.12056573300851e-05,0,5.451707757213e-05,6.05449744797315e-06,0,8.57698638874071e-05,0,0,0,3.47133521448232e-06,0
2024-01-03,13,0,0,0,0,0,0,0,0,3.41315893465316e-05,0,0,2.16057640721622e-05,0,1.12314182618737e-05,3.8464872487395e-06,0,8.5854555110313e-05,0,0,0,3.53442026850798e-06,0
2024-01-03,14,0,0,0,0,0,0,0,0,0.000100648739628541,0,0,4.30114747732859e-05,0,4.56326945232377e-05,6.24373488411244e-06,0,4.85883221958055e-05,0,0,0,3.55250019141357e-06,0
2024-01-03,15,0,0,0,0,0,0,0,0,6.80333985044928e-05,0,0,4.36116348864015e-05,0,6.58365234087991e-06,4.27481515534438e-06,0,4.76782656274066e-05,0,0,0,3.58705271111333e-06,0
2024-01-03,16,0,0,0,0,0,0,0,0,3.61885735673588e-05,0,0,2.13056840156044e-05,0,2.24380287526688e-05,4.49207553933596e-06,0,8.32009965466848e-05,0,0,0,3.65502962721725e-06,0
2024-01-03,17,0.000259304464721094,0,0,0,0,0,0,0,3.89720244105658e-05,3.60604131681274e-05,0,2.35062710970284e-05,0,5.40444295142799e-06,5.41936398797492e-06,0,8.41193327046022e-05,0,0,0,3.64705289701208e-06,0
2024-01-03,18,0.000422865742468246,9.08877930798395e-06,1.00214650759586e-05,0,0,0,0.000447482194273195,0,4.90883731492874e-05,3.94576335025563e-05,0,6.57175323861601e-06,1.62159482015338e-06,7.1403567295261e-06,9.67447003683268e-07,0,3.91535803083591e-05,0,0,0,0.00022871751396058,0
