2019,2020,2021,2022,2023,2024,2025
46.21903,29.23766,30.1321,50.6683,48.7061,45.99971,41.71534
51.04528,29.94,31.49048,53.28816,49.37267,47.43972,42.95186
59.16369,40.8651,36.81527,57.00966,49.28727,49.87869,51.26706
81.9005,52.82397,47.73901,72.22558,54.64689,55.65067,56.55235
81.92566,46.96498,41.00429,53.18656,46.08108,57.54583,45.59509
59.43382,29.59838,29.60936,41.20824,11.5682,53.63996,46.17001
50.3701,24.32803,21.92985,16.78571,2.00374,53.68684,37.25179
44.13984,18.14159,16.90758,13.12029,0.0254900000000013,46.82274,28.48999
42.15081,15.72145,14.294,9.62189,-0.46359,45.53301,22.88329
39.39129,13.50419,12.25369,9.6884,-0.43894,44.74491,24.87467
40.09376,11.25965,10.41289,9.73689,-1.17254,45.37068,20.00001
39.10113,13.16103,11.79298,15.30484,-0.132310000000001,46.76512,28.19783
42.14928,27.74893,19.90834,31.83523,4.86172,56.79665,28.12
61.25946,29.65441,31.48023,55.59226,44.36081,64.52052,55.38303
80.24435,46.55116,45.3676,74.03617,69.54634,65.8206,67.58749
90.93884,51.15485,45.40207,78.54773,70.61654,64.50735,69.15397
84.58359,42.39805,40.66501,74.18993,65.90841,72.3282,67.58548
81.34164,40.66092,39.47,68.45584,59.67048,63.37704,69.4849
77.0955,36.67656,37.76446,67.37373,55.14135,60.22299,60.76552
61.00676,34.28674,35.58253,59.99631,52.89468,51.51901,54.48986
57.55197,30.53495,33.36004,55.97851,52.44199,50.22629,50.61118
71.7039,28.29637,32.90869,51.57828,45.28589,49.43374,44.86203
69.14187,26.36815,33.09553,51.50107,44.15691,44.73606,43.08441
68.74137,25.27311,33.09104,50.29688,43.96509,44.50413,42.71209
69.04014,25.605,31.87215,50.02167,44.1519,44.49115,42.74203
71.10375,27.44829,34.1153,51.55333,48.72732,44.91929,44.55311
90.73263,38.64823,38.91255,53.02355,60.86789,54.06595,51.06205
119.27461,64.74855,44.82586,57.98567,82.17288,57.37394,57.96605
103.86121,45.76567,34.858,51.80927,67.42549,57.26377,50.8643
64.7537,32.79048,23.08341,32.56914,40.5647,54.01146,38.4419
43.06809,39.20918,12.95901,13.35828,21.60118,49.97076,13.85001
30.91584,29.18188,7.06155,5.29396,14.92242,47.31937,3.01308
29.77991,16.69211,5.00606,4.35222,10.8826,42.95854,0.171160000000002
22.3469,14.11285,4.35549,3.45963,11.75457,42.60837,1.21735
22.07205,15.54651,1.7683,3.04195,12.79712,42.64909,-2.03557
29.7681,22.82041,5.195,4.9122,15.65409,43.00371,-1.93027
40.73111,26.38463,19.29838,23.57677,29.76935,47.36893,2.98324
72.75418,36.69347,34.2453,51.93628,56.91537,53.99567,43.73013
106.02862,54.52557,51.26024,72.86521,83.90841,56.34646,55.15853
131.08463,62.91318,51.88602,77.27351,84.45551,59.30013,55.14763
121.26281,56.39313,46.21404,69.32756,81.75831,57.61128,55.20151
107.84735,45.96307,43.73296,67.29341,75.39904,56.7,54.3404
99.75878,42.57009,40.50007,64.47463,74.59938,52.51063,54.81185
95.53151,31.33874,35.05124,57.21005,59.86397,50.34418,48.50528
79.44053,30.85931,33.50333,52.88742,57.63449,48.22876,45.3636
106.20261,27.23476,33.19678,51.62039,54.56058,44.57993,43.01691
105.60546,25.16892,32.08088,49.64364,51.92577,40.88327,43.06088
109.82572,23.4686,33.84236,49.39261,47.20973,40.4099,42.61482
108.78851,22.62478,32.78021,49.12256,47.10367,39.39477,42.81383
114.81392,23.9543,32.77865,51.64819,52.06553,42.05489,46.86813
142.36605,33.22113,38.03913,60.80445,65.07142,45.67447,50.18972
193.99741,49.37507,41.93183,82.29439,80.44894,55.28715,55.85408
157.92692,39.22259,32.89351,63.10335,60.41879,49.96804,51.18422
91.08109,23.66687,20.14355,41.45476,55.05115,39.61429,29.16653
68.86832,21.0006,6.5834,27.12,22.96172,23.90469,20.40488
60.47271,16.70566,3.2106,22.54054,13.34392,19.66885,10.28679
57.38055,15.17183,3.51291,17.29221,11.76918,9.61262,3.76411
42.86656,13.2537,2.22738,16.9083,11.00793,10.69542,1.26143
42.43639,11.53471,1.41202,15.78898,10.62,14.38151,0.45509
50.74893,12.05851,2.00026,19.41292,13.92528,19.71247,-0.00939999999999976
71.47192,27.7999,14.54543,36.69445,30.28611,33.26482,6.39996
113.55457,34.56262,32.00734,59.09073,55.22071,48.4841,37.22568
181.42126,43.34094,45.9962,77.68958,75.96443,55.7427,50.54218
219.56786,51.17068,47.23272,83.54483,74.64076,67.34218,50.73926
193.13244,43.28421,44.02442,71.54879,69.90898,65.76232,48.12326
174.69248,41.12175,42.64914,70.39365,66.46228,62.31578,47.55898
154.98563,33.9722,39.42977,62.32255,61.86373,57.77646,46.81424
137.39147,31.18,35.34834,58.59624,55.55963,57.24646,46.422
120.04633,37.38819,35.32672,53.68337,52.34431,44.67157,42.56159
154.9335,35.35866,32.92985,46.78983,54.08449,38.54767,40.634
152.122,35.29684,32.05559,45.2333,53.00083,39.12155,40.62162
143.94216,27.03978,31.48395,44.85937,52.08786,38.48609,39.80927
142.61947,28.15192,31.02199,44.45963,52.12008,38.41257,39.3439
151.96236,28.73158,32.53648,46.77125,54.98469,38.98834,40.70518
183.4804,31.32429,39.75979,54.4441,63.9064,47.31934,40.66259
226.51907,40.46616,51.48846,69.48114,83.81663,57.06318,45.12901
197.7539,30.16555,45.6591,53.78523,63.34807,49.40687,34.78969
144.20684,21.30954,26.39568,39.47073,44.17204,20.79638,13.54389
98.77162,12.02554,16.34999,27.00001,23.40513,4.48777,-5.60146
73.44191,9.56162,14.53089,15.88773,14.31746,2.56842,-13.90549
71.30052,5.15588,9.19986,13.8735,11.4228,0.202240000000001,-15.11361
52.9715,3.96,6.86559,13.96752,7.27555,0.40644,-16.17976
49.28771,2.97952,2.82842,13.97917,12.70328,-0.00664000000000015,-15.11096
58.6416,5.01932,7.50703,19.23895,15.88662,2.41457,-14.65593
107.27532,11.81915,25.32636,36.16095,31.06708,6.84485,-7.54889
146.00418,23.53428,41.59561,50.02874,58.4574,46.03972,29.38737
182.59643,35.95679,55.27861,66.82454,82.8764,60.51982,65.38448
202.74156,45.09238,56.5559,71.80655,79.81322,59.89239,55.12799
183.98745,43.8973,50.79175,64.40514,73.72762,59.83941,51.37557
182.29823,34.66,43.6206,59.8268,70.21664,59.25071,49.81297
176.0855,35.18488,40.33928,55.69213,65.45883,59.54542,48.8667
152.12063,27.51003,37.65459,51.66964,55.94486,52.69763,48.71758
150.10835,23.16481,34.90669,46.73384,54.60591,46.92667,47.72747
131.24581,23.09192,34.38722,41.32443,58.7547,46.28782,48.31934
126.10597,21.86829,33.06234,40.96271,57.47587,45.73168,47.2793
116.09534,22.84862,32.54649,41.2083,54.27855,45.54284,44.00159
110.53247,25.02614,32.20369,41.27379,54.70426,45.47737,43.14509
113.49113,26.18782,34.28977,42.84427,56.77738,47.47607,48.10243
127.45787,27.1136,39.30676,51.67244,68.30006,62.86327,51.97708
151.97647,27.36655,53.37667,64.73262,87.4076,69.90523,54.54816
125.73242,24.7251,49.8237,48.4325,62.88337,61.20756,45.99
112.88589,13.27098,42.35874,36.10395,36.70969,34.95134,27.21001
80.06815,10.08742,35.37899,22.68491,17.37502,14.75225,20.25161
69.3054,5.95718,30.04844,18.53049,10.25953,9.93896,2.48527
40.3899,3.42258,28.48322,19.63999,7.71875,5.679,-3.87384
42.68461,3.41852,26.94497,19.35865,6.38707,5.44563,-6.45422
40.21677,2.90162,25.53439,20.19881,5.42827,5.60574,-6.6356
42.66676,3.66608,28.37999,26.14147,9.615,5.92116,-0.96435
65.53891,11.84093,36,38.77255,28.06944,19.94444,13.5108
117.57412,22.98964,44.9564,53.86447,56.31084,52.10005,44.98437
154.90796,36.50011,54.16672,67.64,78.74224,61.53881,57.80773
177.49466,40.31394,57.12111,71.04794,79.94671,61.66292,63.24687
157.45017,39.49773,49.65176,61.11093,72.97161,61.32723,57.87197
156.98461,35.24436,48.60659,55.53089,70.21277,60.88396,57.37431
153.97683,33.90995,44.03,50.61735,66.03459,60.09943,56.88131
138.62291,31.65997,37.67933,46.71323,58.73054,58.39326,55.74022
130.9394,26.68695,34.6249,43.55961,55.99848,48.67556,52.91213
151.78028,25.68575,34.97822,44.40212,57.62588,50.05538,51.27175
137.27089,25.21054,33.27869,40.69249,55.98201,49.03158,50.19948
125.89679,23.48302,32.52095,39.72983,54.81693,48.38783,49.68556
116.98927,25.11954,32.49214,40.41068,53.74469,47.87477,49.63746
118.47932,27.27103,33.56856,41.84637,62.89247,48.64548,55.18319
123.52476,32.38497,41.77759,44.68011,72.0705,50.27582,60.46996
136.04089,43.25598,54.67976,57.50521,85.84993,58.40995,75.1141
125.0787,41.179,46.82016,44.1351,66.6439,47.80149,61.67331
123.45926,32.497,39.30066,32.0773,52.46178,12.04842,43.4408
82.12912,31.36228,34.69,19.45407,39.47669,-0.5192,37.90508
88.13183,24.07,29.76463,18.06506,29.17725,-6.54029,21.93
65.27824,20.40866,20.07103,17.65638,27.5247,-10.07941,11.91322
67.74219,18.35,19.82708,18.96009,23.58814,-11.42653,8.44999
79.10608,17.73,13.98644,19.98161,30.03634,-11.49993,2.5565
82.32779,20.70023,15.40529,24.19578,29.48715,-8.84762,9.42913
92.96782,22.68053,26.15508,35.93993,44.67235,-2.87002,12.61
136.64573,30.49839,39.74051,50.40588,65.9343,44.93656,42.4943
154.6579,41.3803,51.25607,66.17159,81.22814,62.77465,66.00116
166.70271,48.10023,53.20158,68.12533,79.02809,62.02,66.54667
162.48702,41.52657,47.89133,58.90207,73.25131,59.96464,63.68574
158.21156,39.23535,46.69687,54.93272,70.83347,59.71462,61.73999
155.43602,34.93771,45.25,49.79332,66.68757,59.72515,54.92454
152.73338,31.30467,40.58534,46.17685,64.02123,57,52.2214
142.43048,27.27012,36.40745,43.28632,60.2881,52.50613,51.38001
144.17423,24.51,41.46912,41.4229,59.24782,51.23962,45.53979
134.46073,24.60692,40.75341,40.77539,58.28986,50.63608,45.4135
127.07456,23.72581,41.03138,39.73364,58.47273,50.62715,45.13599
133.94719,24.24497,41.34159,39.74867,55.44437,50.46851,45.16174
152.15003,24.88856,42.80691,42.45333,56.17311,49.11961,48.68704
184.81347,35.05758,53.36598,46.21627,59.42245,50.63534,54.6705
229.86456,43.12772,67.40468,61.07505,64.14294,51.22243,72.58
190.28387,32.14489,55.13316,44.78464,57.42278,43.17276,72.88944
144.37981,24.58925,41.77217,31.06837,49.55572,-0.324999999999999,42
114.02994,17.7439,33.22802,21.24017,50.21683,-16.35929,45.49018
113.4836,12.33311,30.58402,21.20854,25.04942,-17.06306,32.87033
93.33211,10.35494,28.93164,22.36895,29.93529,-17.13967,29.80484
95.5753,9.63898,26.53272,19.74726,32.11836,-17.14793,26.57573
90.03316,10.49289,23.42803,20.61144,27.02185,-17.24088,30.37755
65.37467,12.92662,25.48019,27.70516,32.07369,-17.2175,27.30994
102.41277,23.56392,36.61096,38.28836,28.3453,-11.44234,28.28613
172.48703,29.34701,48.73175,51.33447,57.84654,42.14528,62.5504
205.61688,39.95021,65.39348,68.06798,78.09533,54.84144,52.64409
253.95416,48.39643,65.34358,68.39967,81.56125,55.43887,53.47101
228.47392,39.62319,56.17339,56.20666,74.7692,55.35672,52.58424
217.48246,38.2678,48.06713,53.14374,73.32014,55.46841,52.19233
204.64051,35.25872,45.25,49.16571,69.81471,55.38533,52.11817
186.50872,30.81901,43.50971,44.79235,65.19195,55.09789,51.81656
164.79981,28.79378,42.28075,44.09396,61.4074,53.92747,47.39392
71.44116,25.96676,58.30369,40.41621,59.82715,51.01325,47.11096
65.03616,25.38239,58.29056,40.14852,58.11421,49.42266,46.62321
64.6608,24.12636,57.0187,40.53691,57.53232,49.16449,46.55332
65.10444,24.03737,59.07571,39.05153,55.82601,48.77222,46.66648
68.01692,25.31679,63.49514,41.26742,59.4635,54.17458,48.11615
84.34497,32.27863,80.90341,44.33544,61.94002,59.26148,54.67384
114.57756,46.07001,109.3839,47.74398,63.56381,66.16518,59.59049
91,35.26912,95.99555,41.74254,56.82118,54.04543,59.31227
73.93257,26.91089,66.54011,25.49429,51.49739,25.67588,50.64
54.5247,21.88201,43.80729,14.47861,42.59444,4.15997,51.02561
46.79914,15.29005,38.43932,11.2214,28.05376,1.74232,43.75956
44.22359,13.59193,38.02949,10.25552,20.5749,1.55619,46.46936
38.61652,10.98887,32.1042,10.53571,16.7247,0.679800000000001,47.26837
45.8032,13.51,22.28,10.2354,15.4346,0.928310000000001,45.96214
52.20179,16.39136,25.30343,15.29843,23.78243,0.86068,47.7009
65.37631,23.68344,41.37831,31.20273,39.70995,11.03425,60.39241
78.91274,29.8955,79.23776,45.81001,63.97395,51.08299,64.24325
102.41907,40.07375,114.69228,62.51492,73.99864,66.53733,68.49034
121,49.12601,115.57521,63.68677,77.9083,67.1405,69.16686
109.36549,42.53782,106.03739,58.25773,71.96694,66.94248,66.71755
100.12196,40.33323,92.56378,52.32982,70.02225,65.97482,65.86189
91.24783,36.17391,84.4613,50.55447,66.6873,65.40807,63.84326
76.68703,30.41818,83.79385,45.44783,59.91996,62.69206,58.86941
68.81471,29.67175,89.52181,44.01693,59.34722,55.22863,51.99182
58.71179,26.98426,101.7155,43.75056,55.02932,46.4321,45.81522
54.90412,25.62694,94.85079,43.17131,57.19442,46.425,45.44795
53.23158,25.4875,87.08611,41.37846,56.67103,45.90789,45.20038
53.42866,25.46452,86.94542,41.36197,57.30379,46.06903,45.12016
54.8144,25.96103,87.95258,42.14536,62.24188,48.3685,45.44775
64.85349,33.7638,95.61698,43.93508,75.63965,54.11938,47.33706
85,45.29,105.88306,44.48339,92.40088,64.79372,59.72763
84.15193,33.70126,89.05272,38.80955,74.82297,48.89025,64.82402
69.05138,26.46572,52.02098,9.26501,53.55536,26.18151,59.04136
59.54237,21.28854,46.46385,2.3117,44.51887,8.63081,64.47992
53.21685,15.98783,34.45128,2.10277,31.84225,5.01276,56.27671
57.22838,14.56176,27.22017,2.10763,22.01873,3.45725,59.03999
65.30215,14.82926,27.17917,3.15864,13.94348,1.94143,58.29
52.4549,15.18503,23.81537,4.92062,11.1466,0.78631,47.67511
56.01443,15.0776,35.30273,5.30695,11.6433,2.08989,47.7
61.22215,21.96482,49.99959,24.37451,24.25054,11.99761,49.80846
80.45437,28.58144,86.10695,45.39994,60.13632,46.71837,57.32898
85.09012,39.48065,159.97118,59.35063,79.39509,61.89127,63.79215
95.43982,40.55024,269.4648,59.90436,80.17819,61.42856,64.72583
86.80105,38.23185,166.00075,54.86763,73.05138,58.43934,59.64139
83.32676,35.44471,153.65745,50.50706,68.7516,58.37015,56.52131
73.82,30.59393,153.61285,48.4761,66.52072,57.84705,52.89003
65.15379,29.3297,124.47549,45.72475,60.57584,53.04508,49.43175
60.00431,29.0144,102.97451,43.894,59.0707,50.68826,48.02574
68.27138,25.70674,82.28462,40.35124,57.61385,47.06501,44.89873
67.02299,25.22848,79.74762,39.65523,54.25039,44.80461,42.81444
65.52728,23.74865,69.85382,38.3973,53.68747,44.80167,42.29098
65.57669,24.02541,69.8854,38.31644,53.62827,45.11538,42.09181
68.32381,25.44739,71.42727,41.59378,55.04566,48.99905,43.21676
81.70357,32.94764,84.19,47.27235,65.66563,52.75362,47.37162
99.81045,44.02208,90.45136,55.15461,83.80807,60.4502,58.88425
111.42073,33.52645,73.9779,45.21829,66.87921,48.24373,54.23027
96.45887,23.03886,46.39532,30.74963,53.37302,21.00081,41.73241
89.20124,18.09505,26.72499,24.02133,46.5956,11.26046,26.90785
82.78205,12.63187,20.32724,23.08301,34.18691,1.67871,16.18467
80.96952,12.20361,15.44566,22.98132,24.25796,-4.94274,11.74624
73.6789,12.02993,12.56796,21.73516,16.44059,-5.54033,7.77361
70.43368,12.10321,3.5078,20.38953,15.53246,-3.40572,6.75524
67.06974,12.67126,17.26795,24.46448,16.14537,-2.3461,7.21366
71.86302,17.25342,44.01521,31.95753,37.84574,15.44076,14.02001
93.18745,27.56175,78.76537,44.81,63.49793,45.88183,42.75432
109.68801,36.7936,158.9782,56.43791,85.74757,65.36387,58.00512
121.23802,39.39385,300.74203,58.52589,85.47502,62.00994,58.01901
110.89255,33.94275,209.20467,53.0778,84.59282,62.01871,57.15312
106.57855,34.58137,154.92881,46.60664,83.24726,58.73873,53.16218
89.53712,31.9653,154.73975,45.30559,81.07454,57.9555,51.63944
79.77925,28.6071,123.33322,43.04,76.6001,51.22792,48.97774
75.45204,26.46929,99.77046,41.58478,72.05494,48.81394,42.47157
63.65586,32.79086,81.77733,39.96131,54.17363,44.9534,45.42935
57.58343,27.78037,74.55973,38.5371,53.23484,42.95515,45.23858
55.49006,26.58697,70.15552,35.78542,53.22388,42.2538,44.82911
57.51161,26.6439,70.74642,36.45214,56.4349,44.15141,45.87222
61.45104,27.3911,80.82917,40.14127,58.32884,45.56698,46.19
75.6163,32.81643,106.26868,44.56405,78.51269,51.68113,48.79945
91.15022,39.48134,148.68561,49.08367,93.49747,59.77551,56.92613
83.64743,31.9884,130.46633,42.97787,70.98317,47.92351,46.40123
73.8104,18.56762,73.00518,27.43812,45.50429,18.8082,23.20999
61.83685,11.28674,62.22947,22.62071,37.45504,-0.676239999999998,1.63
52.65379,9.09138,54.64817,18.48669,26.68579,-5.96433,-0.62707
50.63999,7.42187,49.39428,16.52102,20.5332,-10.08785,-3.4862
51.17484,6.96503,48.42804,16.63,15.05011,-11.2791,-7.03954
55.6131,6.43869,47.3033,12.54575,13.84449,-11.31393,-8.09612
57.78883,7.10148,50.36993,14.43588,16.0786,-11.1424,-3.64958
61.39863,18.7818,69.92744,18.65403,30.51431,-4.66917,8.25042
82.3443,28.01923,138.28,36.80068,60.21106,39.77433,49.14
97.7771,39.54673,384.01379,51.09918,85.29174,54.09067,58.88754
104.88309,44.24177,519.05974,55.30561,94.85864,55.23253,60.11928
98.35096,35.094,444.30886,51.25039,84.69168,52.52508,59.20694
95.71407,35.10087,279.69408,48.82386,82.12935,52.35137,58.86227
86.18993,33.34686,170.72482,46.35978,78.02456,51.99749,57.66006
73.88598,29.91599,109.04732,42.95871,71.58457,46.6194,54.37499
69.955,28.14618,89.59384,40.64542,62.14185,45.20936,51.03435
68.37782,25.56067,108.77264,36.66846,79.24856,45.25874,52.56858
62.69506,23.9395,97.61149,36.03523,77.36399,44.41206,52.43313
60.8688,22.37303,92.80484,34.6786,77.21556,42.53392,51.87691
60.69681,21.97753,96.90691,36.14575,83.09467,44.1501,50.55497
67.86601,23.37918,105.94006,43.60721,92.58069,45.52424,49.93544
79.68532,27.39091,121.39407,52.45081,101.36397,49.57513,51.52561
73.49263,33.06366,176.92737,65.15942,111.94166,60.0238,64.05256
60.6895,23.76122,169.06211,46.46674,90.50558,55.82993,62.93388
36.15585,10.99868,103,29.85828,62.85792,47.74434,39.06729
22.84215,1.71721,100.28907,15.44382,51.59071,29.56683,3.00577
15.02243,1.13165,73,12.20795,51.57621,23.70787,-2.96827
7.56303,0.46913,62.5485,8.38694,48.19151,14.09526,-4.21
5.18281,0.05399,62.06265,10.4571,45.0655,14.98518,-4.50857
5.172,-1.0973,58.33646,6.04,46.50932,17.29407,-4.87
7.74079,0.39655,62.38511,7.13,47.59364,22.3868,-3.47383
16.89795,5.57389,76.04557,16.05952,56.72144,46.38404,2.44936
43.87016,23.8124,139.41939,39.0287,82.89588,55.65024,46.22342
86.22241,38.71328,520.21189,55.7401,104.30581,69.85023,57.5761
97.63372,42.91348,778.77091,59.38698,106.35259,54.74637,60.36
92.93839,37.62376,711.24861,56.95,102.18126,54.24678,60.1923
85.0003,36.16387,462.5687,54.90451,100.3927,54.04367,57.75419
76.79742,32.64,225.24615,52.57224,92.54988,53.24151,53.03
70.62436,29.77478,139.15774,47.19827,88.12726,50.27906,47.72365
69.86866,26.74047,133.05751,44.15954,80.83187,46.14975,46.05909
72.51844,26,152.00541,39.35378,83.49103,46.95311,40.92623
71.79158,24.59999,128.7014,39.50053,79.3386,46.20984,41.88213
69.48841,23.23,127.85961,38.34696,76.89903,45.61496,39.63525
66.94229,24.6,130.49797,38.91538,76.81558,46.25078,40.9119
72.2025,25.5,172.66535,44.91785,81.6831,46.1277,46.68287
73.40323,28.04901,791.93135,54.75793,91.00866,46.64979,47.22212
80.36845,44.79112,1002.97378,65.62902,105.24617,46.68567,57.20108
69.07175,40.09,391.62034,48.17515,89.29261,33.12589,44.795
51.75231,28,157.84999,26.85494,66.6769,9.6105,25.93964
24.38968,18.3034,120.08011,11.3471,58.24914,-4.62713,-1.60518
24.07133,13.33642,96.90351,6.25967,53.35115,-5.43135,-3.03817
16.48984,10.91528,93.64001,3.79838,49.47202,-5.52805,-7.2539
12.92327,11.79779,86.14601,4.83994,45.34486,-8.32805,-10.0034
14.52297,10.60839,88.41851,4.46547,45.13929,-8.21379,-10.96835
16.6776,14.23878,81.34595,10.10544,46.58251,-6.92398,-10.01815
35.12571,24.8757,93.64,22.07471,61.42141,-0.0576799999999991,-2.39498
65.23289,31.19588,204.83574,46.39205,70.28124,45.36113,37.22556
101.84332,46.98777,995.43771,63.43821,86.67932,52.16391,61.74164
127.3353,42.90162,1025.67885,68.59211,89.03065,49.0066,58.09397
110.48021,38.42418,1021.16403,61.99669,85.4418,47.77469,57.74066
104.39501,36.05169,998.05288,59.85699,81.98522,47.48281,54.95296
92.3803,32.14993,953.30255,57.02868,78.87931,47.09317,53.40319
79.39648,31.19363,831.69998,51.73992,75.98445,46.32641,48.44081
70.99142,29.08933,790.15041,46.44566,72.42699,43,45.22817
89.19679,27.64,161.5733,44.28731,66.00716,46.79011,43.36025
77.73072,26.2904,153.27113,43.76472,65.70356,43.76695,43.82829
76.37548,25.51302,153.2852,43.66655,65.59023,43.41455,43.23626
77.21184,25.31399,153.35194,44.80988,62.29545,43.39124,44.10031
87.66225,26.62586,153.36651,48.43885,62.60823,43.37165,49.72327
105.08423,32.60393,203.69,59.10605,65.94081,43.48008,50.75308
142.29767,45.01883,317.0287,70,67.15613,44.87261,62.36624
113.37329,34.07052,184.54322,50.64,60.74807,33.20067,52.08185
69.85424,29.38,141.68443,32.47245,45.20319,-0.60795,29.95
52.80472,21.08167,90,11.73012,28.10316,-14.15688,6.19822
47.18749,16.26879,79.1099,8.89045,18.93398,-16.11293,0.596749999999999
39.50547,13.42132,58.40371,8.09046,15.88418,-17.33372,-0.38024
32.63423,14.00213,67.87236,8.1995,11.97257,-17.54744,-0.702470000000002
32.75707,14.38967,55.40599,7.00717,11.16725,-17.65239,-1.71036
36.67115,18.88928,55.49733,12.35408,15.01446,-15.59366,-1.49887
50.66215,25.37946,78.75642,25.59421,30.32275,-3.37786,4.92385
88.66116,32.15613,166.42938,47.45014,56.86454,41.7882,48.47107
139.54497,45.88434,320.24701,63.73645,81.34661,54.75402,66.26529
159.9208,48.79833,372.63656,69.00681,86.94143,54.97744,68.12036
150.67035,41.61594,321.41403,63.07105,81.07443,55.44401,66.23531
148.33976,38.42309,282.81262,60.44619,75.93817,54.97015,64.13964
143.69348,34.54494,246.52092,59.73768,74.63024,54.37845,63.69073
114.75365,31.43787,170.86334,52.94448,69.2197,49.62734,60.78164
108.093,34.38627,213.85493,48.39199,63.97006,44.47392,54.18267
86.80306,27.64,86.15444,46.16669,59.35177,46.77602,52.82715
84.8715,25.74202,77.45528,45.19819,58.66583,44.56119,48.32171
83.44081,25.16629,63.26707,44.62898,60.60287,44.31339,47.50877
85.04929,24.65021,52.92985,44.60561,59.8667,44.51044,47.50935
104.70193,25.9314,61.39004,46.44873,59.27003,45.95665,53.08537
148.34679,32.53436,77.7377,48.9966,61.11327,51.47646,55.511
178.42782,43.63947,97.37135,54.46891,61.24384,53.35251,66.40065
148.99572,34.50435,68.83991,42.72852,52.41389,44.95186,58.13491
90.6155,25.07692,55.96115,10.22,32.31797,35.89656,32.0367
74.02076,19.28289,65.00001,1.80477,12.54754,33.55771,8.94579
66.63161,15.07452,60,1.20222,7.64015,33.24484,1.42087
60.74434,12.45954,35,0.4762,6.00098,33.43348,0.273250000000002
53.16396,10.92658,34.98046,0.200829999999999,3.43252,32.39296,-0.63022
53.77048,11.2614,29.57001,0.29659,3.514,32.51291,-3.58894
49.46579,15.7554,32.82,0.19393,8.86691,33.84528,-4.84795
61.22795,21.90705,51.90805,4.62595,19.13536,36.84991,0.711370000000002
106.32381,28.71702,67.86992,41.73923,53.79727,52.3143,41.27221
156.66582,38.16661,84.08398,61.51221,77.27727,59.20894,62.28076
181.29785,46.13624,97.952,69.45227,84.32373,59.40325,62.88371
166.47297,41.25049,85.70842,61.92154,76.75362,58.8551,57.35075
160.86548,38.03856,77.73765,58.50716,72.63002,57.93662,55.84414
153.36926,36.49464,72.17025,55.54111,70.06354,56.30637,54.90139
120.30209,31.87065,67.00661,48.84033,61.65821,46.78301,48.74349
117.37507,29.15673,59.49177,47.25119,59.13279,43.14544,45.97808
76.87694,27.92595,40.59969,44.38901,61.77504,39.81768,47.15858
72.53965,26.14303,38.10948,45.31261,56.08078,39.16942,43.825
72.54142,25.65626,36.34032,45.15879,55.18793,39.11205,43.64901
72.42259,25.33467,36.34755,44.36155,54.42765,39.16923,43.72181
82.38624,26.07177,36.573,44.61866,55.08452,39.34539,46.76521
103.81087,34.24019,41.71618,47.63099,64.94092,46.47281,53.81963
143.24739,41.50555,41.39411,49.05845,72.33937,53.44577,63.04717
122.12197,33.56169,36.11847,33.03049,60.77917,52.20893,53.66268
87.56452,24.22568,12.92214,3.73676,42.49546,41.98448,32.20412
72.3404,16.09,1.1658,0.541880000000001,23.52198,39.62797,10.72337
70.10727,12.9723,0.18282,-0.67367,15.79925,36.75402,0.713269999999999
64.30362,11.50903,0.12334,-1.34907,13.30583,35.25687,-0.30856
59.18637,12.05915,0.1123,-1.95669,9.32405,33.6339,-1.45519
62.57854,13.13645,8.67361737988404e-19,-2.60493,9.31729,34.92552,-3.82978
74.67453,16.44012,0.04796,-1.96693,15.79784,39.75469,-4.122
81.9035,22.05058,0.51861,1.99451,27.67443,41.62907,7.80093
97.61453,29.55492,29.03402,31.18408,54.60174,57.3675,48.68414
135.67098,41.14918,53.10949,55.95109,81.13455,62.35253,70.08441
175.68383,44.04541,71.12309,62.77966,91.66999,62.16534,70.80236
155.06025,38.57084,54.27873,57.38031,78.24377,58.81401,65.65571
138.38586,36.04999,51.39124,53.33135,73.42551,58.00921,65.07283
117.55958,34.50713,48.32592,51,65.05999,57.56654,64.70193
98.58656,31.3922,44.80956,46.45186,60.78972,48.12235,58.70421
88.63005,30.4772,40.91151,44.13816,59.6783,43.45321,56.62994
74.27762,25.51,38.31281,43.1219,62.26005,43.11638,50.3624
68.04507,24.94622,36.38445,41.25466,61.37,39.31671,47.82657
66.92427,24.64249,36.29227,41.89045,58.50477,37.85182,46.99855
67.04634,24.06506,36.66194,42.34375,55.7895,37.76238,47.29467
71.67153,25.73861,37.14502,44.18158,57.57709,38.74338,47.892
94.77033,32.5554,40.00119,49.56194,68.00639,44.80051,55.53309
124.88507,40.55356,45.22134,58.27469,87.67984,56,65.94638
106.39785,32.37198,35.78266,40.42205,80.93012,43.29556,53.28868
95.51,23.76472,18.40394,13.2831,67.63893,27.17196,24.98234
66.88601,21.32481,3.86941,6.45874,44.34,5.07257,3.7924
62.46733,17.50999,0.01039,4.24095,38.75027,-0.393509999999999,-2.94894
60.05812,12.19775,-0.00329,4.58873,34.10688,-1.80021,-4.63594
55.76849,15.43093,-0.0018,5.02207,34.02069,-2.13888,-5.8289
50.66474,14.28826,-0.000270000000000001,3.60416,32.5972,-1.90191,-5.85608
54.4514,21.44785,0,2.91808,44.27792,-2.49842,-6.23614
70.39232,26.91208,5.8648,10.30275,65.50217,3.6229,0.683959999999999
89.6357,32.34878,32.11224,41.35477,81.80616,40.19042,45.7496
