2019,2020,2021,2022,2023,2024,2025
31.11324,27.06663,73.39981,73.67047,39.99243,35.2474,34.52517
32.65999,27.16318,77.15167,76.0325,40.80919,40.33997,38.95113
37.13682,30.89606,87.51,74.42579,44.27447,37.28277,40.96583
37.74112,32.55056,94.3282,81.21615,47.17611,45.7508,42.93437
40.52,37.17,107.38194,86.66795,52.1294,66.28054,46.32048
51.93786,49.86879,178.57035,104.76454,62.68217,78.78091,58.31096
83.55216,74.5688,330.72275,130.03442,73.59,99.46505,70.96339
54.29669,51.20318,175.76347,117.30501,67.76478,77.39023,67.76343
42.06873,39.44062,119.61737,99.9317,62.32096,63.13154,59.20746
34.78925,30.07822,87.7082,79.1356,55.30631,52.04159,48.30222
31.73446,28.08698,75.9173,75.05192,48.45132,43.92822,46.11002
30.88812,25.65682,70.58176,77.19945,48.1679,43.85495,46.68475
29.50129,26.21961,63.21717,71.50685,45.41205,41.71772,44.85829
29.34811,24.80024,58.70103,69.4248,44.07375,38.08844,43.27702
28.95987,24.09108,57.31081,68.79794,43.4446,37.29279,42.96142
29.04178,24.09151,58.07288,68.00807,44.20817,39.03806,41.81808
29.14,25.69349,63.43293,72.58743,45,39.31525,47.92814
28.1986,27.14208,72.05916,84.17908,45.11392,35.71063,48.70387
19.78605,22.10596,57.88854,61.76509,38.35311,29.5971,35.04583
13.64912,17.5577,53.10402,59.50211,38.44401,28.29651,34.93404
15.06,17.58524,51.91522,59.0165,39.07636,31.16159,38.51
21.43778,19.19662,50.61368,62.00495,41.17915,28.61023,35.63609
25.39847,21.73785,53.85215,66.84398,43.55956,28.90504,35.51762
28.71758,24.3688,56.8679,72.01223,45.37375,28.54718,38.52501
29.58444,25.9261,59.54377,77.76167,48.88883,29.34073,40.62907
30.7151,27.8905,65.35382,82.21362,50.75846,33.57335,42.83575
33.33549,28.93197,72.82589,86.79776,56.09815,34.20948,45.25151
34.20334,33.04009,79.21624,87.24967,62.51097,36.16368,53.17659
38.11957,34.76864,87.09722,86.27531,72.59153,44.57376,58.96753
45.53115,45.90683,111.18433,99.72307,83.02144,64.43297,65.19522
67.2797,69.93584,169.56113,123.52874,107.27695,81.28788,75.90786
50.74075,48.08674,114.52609,107.17571,97.50257,65.35899,71.47551
41.2961,37.18422,92.5252,101.0135,81.3287,53.15136,60.10056
34.26057,29.00215,80.79105,82.49708,66.81463,45.57126,52.53001
30.70919,27.04009,69.9542,76.83607,59.51163,40.72156,47.89904
29.25104,23.05381,51.55817,81.64941,53.50433,35.59155,48.98328
29.38401,22.6519,49.69345,74.67035,51.17265,35.31555,46.85126
27.75963,22.10398,48.50552,72.01813,50.61027,34.25188,45.72315
27.301,21.78521,48.12676,69.65418,49.54415,34.01719,46.24669
29.37438,22.35631,49.53192,70.05728,50.58895,34.13104,44.55053
31.15333,23.78,52.73185,74.69373,50.97123,40.15789,50.89668
31.82439,25.73,58.17318,83.37697,49.86512,37.60789,48.26024
27.92453,19.2289,45.80129,63.07646,39.36954,33.2908,37.06523
24.48625,15.40231,43.97042,59.52138,37.89582,32.968,35.24665
24.29598,15.98453,43.44324,59.08471,38.34336,32.91528,37.47878
27.07664,17.1,44.02409,61.35551,41.57075,32.55459,35.42775
28.67441,19.67472,45.71401,66.33781,44.17272,32.75066,35.80932
31.79241,23.91645,47.03225,70.93965,49.32387,33.28373,36.35857
34.20704,25.52827,53.41962,79.14879,51.32605,35.61877,35.47381
33.61779,26.81942,54.87864,79.67671,56.89902,37.54344,37.78915
36.31245,27.77885,55.79039,75.39329,65,43.08566,41.38652
38.9433,31.19487,59.43547,89.03743,74.68048,44.1019,39.91244
44.29258,35.35069,64.70496,96.90294,82.30126,50.98857,45.27321
55.60676,44.29,81.75172,99.95033,118.29,65.30238,53.97227
75.62212,66.21009,104.02,141.78001,198.0943,86.24255,65
51.89473,44.04848,89.19,109.67814,138.86652,68.37951,60.18635
42.14507,33.39765,82.61311,104.8745,96.23343,53.5582,56.27591
33.77,28.65795,64.1224,91.55382,76.75742,45.93082,50.84663
31.40116,25.34254,56.91783,81.97521,69.94581,41.64704,49.22164
28.864,23.49162,55.29008,77.64164,57.15559,41.37025,47.67265
28.74647,22.52461,49.47,74.36268,52.7298,38.70933,46.94703
28.49087,20.27024,51.36919,71.44325,50.78416,38.2547,44.69582
27.4188,20.15403,49.70783,67.51253,49.73101,38.2107,44.9411
28.2403,21.19022,50.22906,68,51.31696,39.68489,44.84315
29.65441,22.79743,52.07304,71.87785,51.41801,42.45538,48.00865
29.03289,24.38471,56.96833,76.20227,50.02149,42.1447,47.42704
27.37128,19.32614,47.05705,56.63119,42.47671,33.90898,37.79107
23.42153,13.66,42.58899,55.0935,40.11815,33.39197,35.90423
20.91667,14.41445,41.43055,55.52137,42.34359,32.86441,38.03371
23.92,15.82322,41.6351,57.75159,43.61912,33.57998,34.50843
27.0761,17.88624,43.24354,65.4299,46.58572,34.29175,35.18405
30.25963,20.76719,47.18986,65.98882,50.75912,34.39203,35.5282
32.53709,23.15896,52.27019,74.28199,53.36163,35.87445,36.54567
31.04284,25.74035,53.5851,79.23703,63.25482,38.17295,39.07497
32.77547,26.82607,56.78222,83.19464,70.91102,39.34602,41.50724
35.76911,30.02569,60.19702,85.59343,76.71687,41.43622,41.7435
38.95652,33.27149,66.21267,90.12474,88.0021,48.52815,43.65632
49.19483,43.34181,83.78919,106.44926,121.27094,60.98634,50.67462
72.32655,58.48405,104.39698,158.22294,174.3155,79.18317,59.29381
49.1046,42.54824,97.86635,113.72223,114.94793,69.23154,59.33611
40.277,32.40236,83.7353,104.95613,90.28947,59.06725,57.28231
32.80398,27.24935,69.69706,84.41966,73.44384,52.61795,49.78101
30.60914,23.61147,61.70648,80.24473,67.30019,44.25948,47.56401
27.50293,21.8151,55.35421,74.78857,55.3182,40.11705,44.30831
25.98841,22.54437,51.90007,74.07523,49.1495,38.81281,44.82823
24.3147,20.38467,49.04362,72.30184,49.13006,35.75636,42.61908
23.81599,20.06922,49.92898,70.39459,48.51096,35.74718,41.33167
26.74806,21.2839,48.87067,70.90968,49.60266,36.78263,45.8417
29.96224,24.12374,50.58223,70.68282,51.77783,42.06324,47.69769
30.24072,25.80018,50.39024,67.44418,51.56723,40.49195,46.32553
27.36776,21.25259,42.59,53.26155,48.41917,32.49652,36.76655
20.02606,14.11313,36.00521,51.33229,46.04651,33.05082,35.17984
22.27488,14.48226,37.44263,54.01293,48.53588,33.68707,36.00049
30.52439,15.51009,38.98135,56.13347,49.51481,33.70755,34.75663
29.15394,18.19193,43.64209,59.99999,50.1577,32.95256,34.9312
27.52881,21.67653,46.02027,62.69062,52.5675,32.73689,34.71786
28.75584,23.08124,48.22915,67.80493,52.53928,34.60257,38.35835
29.93454,25.34072,51.27256,72.82396,56.94416,37.1491,40.76261
32.69736,25.79826,52.74171,78.57841,69.0812,36.66521,40.64168
35.44676,26.18156,58.23387,83.63,73.51375,43.68593,36.53566
37.00832,30.02362,73.32275,85.08578,86.67979,50.65645,38.26232
45.25244,35.64,81.39426,95.4861,106.23917,56.78364,49.72222
67.71085,47.64,100.1455,131.54864,189.81325,75.16315,56.79515
48.75552,39.40643,88.66105,110.20203,127.13884,66.86708,56.07394
40.24299,30.25973,79.15507,97.39536,89.7967,52.76632,51.61201
32.01175,25.66701,65.2044,80.56638,75.5343,44.12844,49.69302
28.04848,23.82552,57.86331,73.87076,62.32939,42.63649,47.39166
29.93019,21.89214,54.45256,77.86657,59.65472,43.47428,47.67575
27.53949,22.56384,50.79215,73,57.42955,41.85329,45.7181
27.5462,22.19,49.50157,71.38374,53.0851,38.62856,45.75636
26.40252,22.08595,50.26577,69.47193,52.24484,37.01839,44.51775
27.44172,22.08366,50.3063,69.59145,52.63799,38.49353,45.8217
31.99331,22.05767,50.33985,73.59188,56.96253,43.0448,45.70175
30.44066,22.46517,47.69231,86.83461,60.45657,41.06464,45.45542
26.54234,14.92,42.84219,67.14615,49.9705,36.53133,36.114
21.85142,9.59931,37.85905,64.22805,47.22394,34.02087,36.23085
21.91766,11.25,39.1655,64.03456,48.69354,33.49001,40.93724
22.47215,12.73,41.61069,63.9202,48.9269,33.39646,36.17861
22.71869,14.90704,46.82136,67.44855,49.90356,34.34935,36.32394
25.37168,20.22065,47.74816,74.23221,49.80669,35.50144,35.7583
29.27845,21.64036,51.39716,80.87754,49.82098,36.83489,36.90693
28.04206,25.19884,58.82335,84.4969,54.29702,41.38898,39.38083
30.05134,26.11786,59.35762,85.42835,62.29998,43.58377,38.05347
31.34679,25.84281,72.07588,92.38997,65.6862,46.90642,37.40355
33.94287,29.93023,81.70758,103.79323,71.71728,56.90092,40.42242
39.5008,40.30978,89.1905,117.56586,88.5626,76.81715,49.21007
59.89106,59.89135,102.5526,161.79502,130.88818,99.11462,53.33362
44.25595,37.72918,88.47536,121.0375,95.5083,78.53789,52.82258
35.95965,29.04912,81.68095,109.34173,79.0105,64.31903,50.41138
30.73251,24.64256,68.64092,90.35482,70.33173,48.01762,49.49327
28.33993,22.96333,60.89,84.10485,60.09942,45.98285,48.42921
31.79821,23.69389,60.29625,85.31475,66.30929,42.21402,45.89385
28.89859,23.60269,54.6624,77.88892,58.24312,41.33523,43.17738
28.79817,23.12921,49.99944,77.28071,55.75,41.12517,42.0685
26.83189,22.50849,49.24829,73.84972,51.77813,40.85174,40
28.84882,23.31673,52.79193,75.56156,52.35657,40.79834,41.8056
31.8462,23.73248,55.87006,77.32376,58.25554,43.31739,44.84283
32.81509,22.11135,73.76711,93.69326,61.13805,41.58601,41.05531
27.30181,10.39275,62.47663,69.55161,50.79607,38.63865,25.28598
21.12,5.64977,58.64534,65.43482,49.16702,35.33973,25.70605
21.01295,8.48747,60.16497,66.06382,50.83129,36.05047,28.01
22.15018,11.81769,57.95234,68.32093,51.40551,35.77174,24.22783
23.13835,14.6401,66.73157,72.84007,52.14042,35.99988,25.33934
27.93403,19.51954,66.89541,77.56588,55,36.40863,25
29.08237,22.66353,70.04749,82.13917,57.94264,40.19158,26.38387
29.66001,23.05889,72.37274,87.24516,63.72001,43.48969,32.87956
29.45017,24.5043,89.12318,94.68145,69.52994,50.88436,37.9564
31.04664,26,92.22264,99.00777,72.3401,62.67941,38.45009
34.73656,28.13067,111.23077,108.48612,75.48466,79.97193,38.86755
39.22962,38.32,197.84275,126.8254,90.71188,90.69983,47.04461
54.39111,59.33813,284.85825,172.06349,130.99669,140.25601,50.3401
43.15328,38.47434,140.36823,136.37445,108.25721,88.57118,51.06648
38.46853,31.99055,97.75874,117.12272,91.11541,67.34566,49.13624
33.13574,25.95219,77.26778,93.68556,77.48716,65.27356,47.09009
29.03045,23.58969,69.34631,90.09938,69.2715,52.32005,45.81133
29.08584,22.35358,57.71,84.37538,60.05991,47.81457,45.36369
27.97922,20.92417,55.16845,80.33779,55.80391,45.77982,44.41155
27.19411,19.99275,53.16377,78.91596,51.56748,43.04098,43.62022
25.09657,19.69377,51.7283,76.26,50.89736,44.69554,41.75659
24.77861,20.41,52.6676,76.05098,51.06363,43.85156,41.27492
26.00554,22.23795,58.38859,76.44675,52.69,43.83442,41.91
24.88646,24.215,64.35667,84.42596,64.81,41.08185,38.54941
18.3804,19.46424,51.77275,68.54353,51.34375,33.25085,24.28304
13.77654,14.46958,49.92058,65.61511,50.33329,31.04093,25.56804
13.49999,14.22322,49.86017,66.51916,52.25361,30.16129,27.68514
14.61,18.05578,50.08599,67.50872,53.3493,31.22611,22.91581
17.69638,20.03052,52.43425,70.15124,55.17636,32.85678,25
21.58239,24.49376,58.31641,74.08285,58.33313,34.98966,24.42023
23.83128,24.46076,63,84.09009,63.30541,36.14122,25.15052
25.45477,26.58312,70.37,89.70132,70.71906,39.34916,36.41374
28.53819,27.06417,77.99659,94.72859,79.6634,45.56566,35.2028
29.05574,29.36186,84.28183,103.62598,82.00001,49.83501,35.96006
31.20075,33.0859,92.19,113.09647,95.76,61.98042,37.88928
37.4787,42.96,120.34681,131.86892,115.38657,75.70617,46.02464
48.42349,67.34543,169.29195,177.46103,167.95741,109.91328,48.74809
42.24524,42.72192,115.41428,134.01322,125.00001,83.71938,49.45766
36.52841,34.37753,91.77551,118.8,96.88343,65.86899,47.92311
31.31476,27.33855,73.46196,92.05267,78.93724,57.52836,45.59179
29.93098,25.34798,64.74814,88.48826,70.89005,47.09037,44.98724
28.88014,21.52561,59.09584,83.24651,65.08968,54.61922,44.41314
29.01885,20.41624,54.29062,79.12791,58.12053,44.98505,42.5538
28.3232,20.31729,52.40092,75.11708,56.49867,42.20792,45.33159
27.14,20.25656,51.4576,74.51412,56.35277,43.71547,45.83128
26.75596,20.77405,51.96894,75.45028,56.14872,42.00306,47.02989
28.12547,21.85706,55.03592,76.95024,56.2747,44.30207,47.75958
25.91513,25.55319,63.51471,89.12966,61.876,40.4809,47.18077
20.8312,19.68026,54.59999,67.86935,55.41989,31.59506,32.59435
14.2145,16.42319,51.8719,64.34596,52.34104,29.68607,35.68613
12.87426,17.90333,51.93102,64.37595,55.63478,28.20975,36.32221
15.97,19.01455,52.86067,66.27857,56.87391,29.03141,32.41397
20.58916,21.59754,56.23539,69.2653,58.09301,29.55223,34.635
25.24371,24.65637,61.54619,74.01,60.55108,30.59172,33.56382
26.96916,24.49606,63.60544,75,65.3143,35.75693,34.21872
29.5157,25.26275,68.953,86.06418,82.09962,35.53239,36.43763
32.09512,26.32153,74.41629,91.44887,85.99331,37.9101,39.847
33.45911,29.51896,74.04109,93.27677,96.20377,40.80055,34.58769
39.50098,34.70849,89.01892,102.36924,104.22096,50.34985,39.51169
44.36847,43.41037,105.11444,115.40204,133.76479,66.30872,46.76506
54.00495,63.95334,147.95617,149.73587,202.36048,87.88242,52.71151
49.56478,40.9988,114.09,127.55279,140.13699,71.72244,50.71772
41.92977,34.00027,96.36832,110.0534,104.21112,62.68406,50.5609
33.88684,27.31966,72.87763,88.3712,92.42927,50.86599,44.6971
29.18403,24.70354,66.40261,88.73488,83.73807,43.89783,45.56775
29.88635,23.63814,60.51274,82.45089,73.90624,43.63926,44.12108
27.32,22.90375,54.87895,81.12826,68.48554,42.86629,43.99178
25.66724,22.10984,52.26311,78.35542,60.98628,39.99397,42.96609
25.07697,21.38339,51.73857,77.77964,57.81771,39.64191,42.44623
26.38319,22.24753,52.2086,78.51468,58.21055,39.98273,44.09907
29.90512,24.72505,58.33309,80.09223,59.99791,45.38021,44.30041
30.83203,27.05441,63.77,89.17483,60.3268,41.9254,43.83461
27.31725,21.77516,51.98,67.49848,51.20459,37.10536,32.22248
25.73441,17.56778,49.51111,62.46399,49.3018,35.90645,32.81783
27.76802,16.89168,49.14564,63.10709,49.87097,35.95429,33.6196
29.06606,17.48104,49.67599,66.12145,53.13829,35.92069,28.58723
31.62779,17.60467,50.81107,68.37614,56.28993,37.6953,30.64588
33.1028,19.04551,52.38704,70.23881,58.48491,38.51194,27.60852
36.87061,20.80643,56.22248,74.45426,66.33603,39.5,30.5
38.31687,22.59885,62.15999,80.11238,77.20914,44.87004,31.44485
40.22119,22.61056,70.50275,85.36025,79.98,53.55333,33.07313
44.42514,25.8494,74.71146,93.83465,82.87743,63.99923,31
48.22232,25.85904,87.30355,98.43357,92.79342,87.33595,33.04271
61.01642,34.63041,104.41877,112.22607,114.75245,111.96586,43.63868
91.59971,48.5207,139.22569,137.97604,155.77769,175.39637,48.10153
56.16,36.96187,101.09538,121.61162,123.69114,100.32783,47.85145
44.31897,32.17928,91.26,110.52485,98.82313,75.02772,46.16816
36.94394,25.39678,74.26359,90.2418,91.05323,63.60797,45.68061
34.01043,23.6532,67.8616,83.06434,82.94058,55.74888,45.07343
35.45121,21.50737,57.01258,84.30908,68.27239,50.05197,44.84569
29.51819,21.75347,54.63324,82.09043,63.13221,47.31276,43.21685
28.01796,21.04782,52.15429,80.19799,57.7553,46.24861,39.79951
27.36074,21.06567,50.69889,80.02265,57.17971,45.96224,40.21223
27.75564,21.8687,50.81423,80.28572,59.43547,46.17831,43.29122
33.83781,24.81619,54.40662,80.95134,57.65942,46.68396,44.85089
38.62279,27.92062,62.09571,84.70608,62.16942,52.32052,43.29152
34.04904,20.75161,49.85348,65.21485,51.94867,41.96465,30.88995
30.35217,16.46354,46.65161,56.89578,49.46614,41.30293,35.41696
34.09461,15.07908,46.47583,57.00001,49.0011,41.38085,36.55961
36.08809,15.82723,49.21782,59.27352,50.07157,42.81945,32.36682
38.40045,16.56281,51.04318,66.6221,51.88679,45.12988,32.51258
43.16656,17.56111,55.70105,71.25797,53.85323,48.26001,29.89976
44.8884,20.46827,63.8828,69.53361,58.86473,56.13652,33.08619
47.69459,21.15648,66.71,72.27873,60.94471,67.79442,35.32858
49.78164,23.41246,77.43156,76.19805,55.56357,73.70138,34.80067
53.75982,24.88,84.98466,77.27102,61.98822,83.48126,31.19422
63.29547,25.30201,91.79404,87.17994,70.36274,107.02789,34.18102
90.09234,32.63832,112.92608,108.12535,76.50649,173.60017,44.55557
136.94731,44.62335,128.92334,128.88742,105.56082,328.41965,47.68353
71.31555,35.71162,92.8884,111.29319,89.66533,161.67052,47.59696
54.01125,31.97524,87.28782,103.70989,77.34441,99.03914,45.86019
41.77797,25.21416,71.25919,92.0095,76.47581,72.02221,44.52966
37.64,22.78899,67.29727,85.34922,64.19675,60.91125,44.19372
33.33644,21.91,58.87571,90.81496,64.58457,55.21717,45.06505
33.27153,21.63444,54.62863,84.6029,60.61429,49.93586,44.08164
28.18799,21.19324,52.87282,83.41678,56.28558,45.86452,41.58607
27.63335,20.89144,50.67563,81.40998,55.88089,45.15561,41.48663
28.60645,22.11597,50.37681,83.84507,55.88895,45.37666,41.77246
31.85262,25.58338,52.53454,83.07098,60.10986,49.65042,42.57735
34.90472,27.79464,50.52878,83.86666,62.89574,50.81953,41.81134
31.30586,20.37547,45.9953,68.76151,55.52532,44.19416,31.38707
28.26314,15.27882,41.27256,56.50586,54.19037,40.97492,34.06646
30.20657,14.91587,42.24191,57.02,53.10389,40.96804,34.64
33.19149,15.45739,42.82143,59.88295,54.92615,42.2618,30.2629
35.17788,16.65544,46.77492,66.67615,56.64732,44.25561,33.35084
40.47253,16.45114,52.91537,70.33143,55.9035,46.05587,33.45133
45.40347,19.59648,54.35281,71.12287,63.0231,52.6923,35.29475
50.04138,20.46913,59.08834,74.21864,66.46875,62.64044,34.38319
51.61807,21.92217,59.43781,75.63826,63.004,70.14207,34.55286
55.84456,24.57465,66.96354,86.04382,65.39633,89.35784,33.15341
64.81571,25.09973,74.2,96.58003,79.04191,103.88788,35.47919
99.70836,31.7204,85.14121,115,88.54066,136.66162,42.7104
143.96637,42.92533,101.66835,129.66722,114.84385,253.18019,46.28538
73.62286,35.38608,89.59219,114.82649,89.18159,131.44113,45.97012
55.26286,30.1931,80.03264,105.12432,79.74797,86.31185,44.95664
42.8069,24.91577,69.27688,92.73512,80.35318,69.80489,42.98017
39.87549,22.66096,60.78317,89.69192,75.42239,57.85752,41.62358
35.22081,22.92482,57.78536,84.20589,65.70838,53.98784,40.91882
33.09732,22.87046,54.01181,80.30517,58.97559,48.69656,39.00785
29.90261,22.13566,52.01961,77.77439,56.6772,45.21525,38.36643
28.51186,21.82703,51.04764,76.43569,56.10335,44.47421,37.51741
29.03139,21.96585,50.6556,76.72175,58.43515,44.31487,38.96115
31.29252,22.83468,51.40534,79.29057,59.5959,46.90835,39.02593
34.12521,24.77194,49.49372,93.59396,61.98721,49.41158,39.66623
31.86312,15.23265,45.1319,76.57088,56.14791,42.15073,28.18959
29.49384,9.6,40.4022,72.31746,54.85321,39.8568,30.2667
33.04383,9.83632,42.14819,71.74507,55.40655,39.6588,33.5813
35.37791,11.58896,43.04804,72.6187,55.82781,39.91366,27.91135
37.15441,13.11,44.81599,74.77185,56.14182,43.63315,31.36262
37.25835,17.53091,47.96263,79.98934,56.96263,45.01054,29.61794
44.41745,19.66212,50.17532,82.76,64.34667,48.93558,30.08942
47.33518,22,52.97042,93.24,69.0934,57.54045,32.86648
49.55629,22.44193,54.09032,97.30022,75.36769,57.66925,33.60189
53.88409,26.28284,61.28506,102.23033,83.95205,78.11935,27.61624
63.4048,26.82757,70.20145,116.85086,90.51999,97.77669,28.57389
75.9982,34.65,85.56985,132,106.30195,142.3253,39.36932
112.63365,47.29833,96.96704,159.54168,161.98255,249.447,44.43642
66.85264,38.83181,88.76639,128.133,122.13407,161.18439,42.90268
51.67018,32.04058,80.01762,124.04467,94.07812,91.31465,41.17759
42.03397,25.33516,69.32563,99.21576,82.66662,65.30664,40.65298
38.26123,23.66708,61.1897,95.12715,79.87473,58.79696,40.12742
32.98876,23.26889,58.4929,87.85667,56.74421,58.13662,39.70269
30.94035,23.86759,55.28144,82.58142,57,50.77509,37.74278
28.10686,23.78355,53.73394,80.00279,53.17768,46.73065,37.30873
27.4558,23.54153,52.44787,77.01834,53.02319,44.90334,36.45031
27.98777,23.64855,53.8178,79.19083,53.11057,45.34075,36.41752
31.6059,23.58367,57.95567,82.31182,55.32559,50.48079,36.90774
31.53302,21.07766,64.63652,105.09593,64.87826,51.48429,35.23176
30.81476,12.74432,64.4527,79.55512,56.46297,41.89709,13.42867
28.32203,8.14073,54.72045,74.30488,52.15732,38.137,12.57695
29.76111,8.24324,52.61718,72.63336,52.63721,36.69917,17.64043
31.38889,9.68476,52.35151,72.93397,52.68634,37.91092,8.83858
32.94604,11.56001,54.45229,75.02386,53.47868,40.69354,9.99999
38.26934,16.17221,61.32564,76.95104,53.85001,40.60824,8.26431
40.69072,20.72901,69.65874,85.81,57.00389,41.92382,10.75958
42.16415,23.29208,72.34185,93.55201,59.28866,45.08076,13.89146
40.20001,24.81164,78.23108,96.72664,57.80631,50.17553,15
47.49788,25.25563,85.1724,103.59088,61.93,57.72728,14.54937
49.87428,27.32764,90.90819,118.55342,74.06104,78.75686,16.74427
58.42123,37.32832,95.84898,132.39328,81.73292,86.944,37.23081
83.69867,49.87805,115.37208,152.37685,102.92795,144.75021,41.41243
57.70641,39.34717,96.96983,135.6234,83.43011,85.61331,41.61523
45.48634,30.6946,93.16241,121.81819,82.40883,67.48,39.626
40.68021,27.36191,83.31924,94.15676,63.08,52.96128,38.59848
37.03738,23.8067,70.466,90.71525,61.84983,49.42305,38.07652
33.76352,24.00901,55.2645,88.84139,60.61292,44.43453,38.25528
31.62867,22.86509,53.83157,86.61921,55,42.3321,37.68291
29.45232,21.46177,51.69171,84.39462,53.73,40.21543,36.84434
28.71187,21.34511,50.47774,81.24437,53.73246,40.71505,35.67822
28.95341,22.06842,51.67221,83.0082,54.95662,41.4087,36.49645
30.84989,23.90541,54.69939,86.13,62.30056,43.13088,35.63865
28.17843,27.74928,60.26962,105.82674,57.80131,41.5636,31.99273
24.27419,23.44517,50.64742,81.64072,56.94,32.92701,12.76855
19.72285,19.39597,46.22076,77.01613,53.24126,25.09248,17.86126
22.5885,19.98616,44.53569,75.88213,51.53807,29.6427,21.78801
26.36121,21.04595,44.82472,76.22178,51.10918,24.50304,10.87017
28.42,23.45752,44.02187,79.53931,51.60218,25.99006,10.89424
31.81589,26.20962,52.76563,81.31668,51.78981,24.74075,10.49877
33.86442,27.00143,60.7619,83.99326,54.30621,27.84539,13.7595
36.19,28.50575,68.57406,91.06814,53.51079,26.25695,16.31018
37.6439,31.55122,75.76613,99.63665,56.0597,30.91321,21.3773
41.12966,34.66145,84.16454,103.38903,55.58,32.10547,22.31289
44.56801,38.47639,95.827,122.67868,71.85137,41.19787,30.44341
52.72969,57.77526,131.43393,137.31823,82.35038,57.61784,41.00286
75.52014,88.25319,152.05822,165.22678,113.2099,69.03853,45.15945
55.41157,46.90591,121.22251,136.36068,87.10963,66.99273,45.00638
42.69726,37.08751,101.16217,130.51407,80.63951,55.65983,42.11965
37.84844,27.35349,81.97698,96.6448,67.7122,51.62043,40.52583
32.66674,26.14091,70.43785,93.10869,69.56216,45.00942,39.84048
33.74825,24.28295,67.48864,96.0146,71.62271,40.22644,41.14362
32.68611,23.73587,59.296,92.61072,65.20054,40.34968,39.50696
30.89215,24.75052,55.60263,86.12084,61.81302,39.87419,38.54009
29.29102,23.91834,54.73321,82.9362,59.30021,36.81578,38.763
29.22202,24.44324,53.97345,84.07681,61.81698,38.64383,39.1221
29.68101,26.44816,56.95452,86.38627,68.34842,39.32412,40.31064
26.50991,29.13934,75.46057,95.98207,68.67804,35.96178,47.74262
20.61986,25.57469,60.39644,81.22518,59.59591,27.19781,32.90915
15.62172,20.67831,52.62313,74.29584,56.56042,19.6463,34.76255
20.51326,20.846,52.27423,73.05958,56.22762,20,36.94367
26.43064,22.52099,53.52901,76.71489,55.11743,16.00506,31.95056
29.4409,24.59826,59.95127,79.29877,53.74055,15.93046,31.73576
31.38114,26.23544,69.58363,85.45304,57.60002,16.66002,31.93993
35.23158,29.45249,76.41971,91.82049,60.51337,18.56149,33.00001
37.77,29.87041,81.14107,100.62298,62.53111,19.99999,37.60869
37.82258,31.24506,86.14133,110.5743,72.05459,24.26538,40.30237
41.23992,35.68527,94.48579,126.32538,79.55578,31.1626,39.16301
44.03777,39.28307,121.32488,135.80683,88.91445,38.14167,41.29204
52.37166,56.10475,199.91141,147.75938,103.06408,50.33824,47.87109
68.9239,97.10615,292.61794,168.53016,168.96341,64.77777,58.67994
53.62625,47.6741,150.24694,138.50039,131.48711,61.63544,55.6078
41.29087,39.81494,109.58962,130.51211,96.37489,50.80515,51.12761
37.00322,30.40883,78.34531,101.03232,84.33072,47.29243,45.44073
33.25918,28.89785,70.87654,95.01084,77.03455,39.52217,43.13647
29.95455,27.06286,76.28411,95.47111,64.54421,37.44215,44.5366
27.26011,24.32647,68.56251,84.51242,60.06001,37.32152,41.66453
26.50572,24.08076,62.17905,80.73,57.58746,36.39166,39.12088
24.88104,23.30111,58.67815,77.59639,57.24033,36.40241,38.89469
26.71637,24.02,57.86099,78.35434,57.54055,37.50556,40.58243
29.51964,26.31978,62.87804,80.84011,58.68817,43.06938,40.62468
31.69955,33.19543,85.33319,97.67,57.17942,43.28061,45.35613
26.83806,26.40568,70.90968,77.53449,53.85248,35.08841,32.41704
25.44651,23.02612,63.44281,75.5135,48.8408,29.52833,33.12009
26.30564,23.13099,65.08081,74.61916,47.33287,28.44454,35.75103
28.89051,24.34622,68.42238,76.68,49.09043,28.18643,33.00859
28.91294,26.44751,75.43653,78.15654,50.76759,28.73509,34.38972
30.26422,29.60478,88.43024,81.28542,51.48,28.63842,35.46342
32.60052,32.86319,100.33493,86.31862,54.39756,29.52458,38.4191
33.9702,35.0723,104.64069,93.90839,56.7223,29.82332,39.6309
35.56342,39.76106,113.30391,109.85155,57.44851,31.97585,43.02281
33.65286,43.06682,137.36012,118.20085,62.03143,34.49762,37.32193
36.24721,52.4675,152.75279,128.71334,65.39703,42.75151,42.00241
47.76806,78.0795,325.6507,143.0205,81.78902,48.73185,50.24924
66.88303,124.37598,402.72926,164.91006,114.37404,65.73916,60.9592
49.72038,62.88553,176.47784,136.98049,91.21896,60.54398,58.76096
38.98546,45.47401,132.941,129.73448,75.47524,48.84386,47.82792
35.43319,33.25758,92.43483,105.96876,74.2858,47.42698,42.97713
32.49287,31.75382,79.56254,95.80799,68.04607,41.18003,42.3396
29.90855,27.5978,71.91699,90.52443,57.49001,39.37203,43.60856
27.6343,26.60769,64.31457,88.15506,57.58336,36.84462,42.18713
26.47533,25.48035,62.11038,86.82331,54.60434,34.17835,40.3696
25.54487,24.20221,60.05783,82.22967,55.81095,34.39966,40.03948
25.65314,24.68087,59.89047,80.97818,54.98813,36.53529,41.36729
29.92333,25.74601,62.38033,84.49689,53.73015,37.52994,42.45075
31.86322,33.20092,79.52481,86.29946,55.87618,37.37669,44.7888
28.34837,25.51961,65.1661,74.87878,47.19234,28.82317,34.17545
27.02295,22.61608,62.04616,66.39705,41.08591,23.53538,34.87899
